ID Donatur,recency,frequency,monetary,last_date,last_nominal,program,cara_bayar,monetary_log,cluster,churn,segmen,prob_churn,prediksi
DAD-04070,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04071,221,1,25000.0,2025-05-24,25000.0,Pulihkan Duka Negeri Indonesia,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04072,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04073,221,1,50000.0,2025-05-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04074,221,1,50000.0,2025-05-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04075,145,2,200008.0,2025-08-08,100008.0,Pulihkan Duka Negeri Palestina,Transfer,12.206117644517704,1,1,Berpotensi Churn,0.9999975,1
DAD-04076,221,1,40000.0,2025-05-24,40000.0,Pulihkan Duka Negeri Palestina,Transfer,10.596659732783579,1,1,Berpotensi Churn,0.99999917,1
DAD-04077,221,1,50000.0,2025-05-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04078,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04079,221,1,50000.0,2025-05-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04080,221,1,300000.0,2025-05-24,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04081,221,1,43000.0,2025-05-24,43000.0,Pulihkan Duka Negeri Palestina,Transfer,10.668978650219241,1,1,Berpotensi Churn,0.99999917,1
DAD-04082,221,1,100000.0,2025-05-24,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04084,220,1,100000.0,2025-05-25,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04085,220,1,300000.0,2025-05-25,300000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04086,220,1,100000.0,2025-05-25,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04087,220,1,100000.0,2025-05-25,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04088,220,1,10000.0,2025-05-25,10000.0,Pulihkan Duka Negeri Indonesia,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-04089,220,1,150000.0,2025-05-25,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999845,1
DAD-04090,220,1,50000.0,2025-05-25,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04092,220,1,50000.0,2025-05-25,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04093,220,1,40000.0,2025-05-25,40000.0,Pulihkan Duka Negeri Palestina,Transfer,10.596659732783579,1,1,Berpotensi Churn,0.99999917,1
DAD-04094,220,1,100000.0,2025-05-25,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04095,220,1,50000.0,2025-05-25,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04096,219,1,300000.0,2025-05-26,300000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04097,219,1,100000.0,2025-05-26,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04098,219,1,100000.0,2025-05-26,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04099,219,1,100129.0,2025-05-26,100129.0,Pulihkan Duka Negeri Palestina,Transfer,11.514224620701848,1,1,Berpotensi Churn,0.99999857,1
DAD-04100,219,1,100000.0,2025-05-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04101,219,1,100000.0,2025-05-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04102,219,1,50000.0,2025-05-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04103,158,2,200000.0,2025-07-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999975,1
DAD-04104,219,1,50000.0,2025-05-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04105,219,1,50000.0,2025-05-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04106,219,1,100000.0,2025-05-26,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04107,218,1,100000.0,2025-05-27,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04108,218,1,100000.0,2025-05-27,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04109,124,2,200000.0,2025-08-29,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999416,1
DAD-04110,218,1,100000.0,2025-05-27,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04111,218,1,50000.0,2025-05-27,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04112,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04113,217,1,300000.0,2025-05-28,300000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04114,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04115,217,1,50000.0,2025-05-28,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04116,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04117,217,1,160000.0,2025-05-28,160000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.982935344196433,1,1,Berpotensi Churn,0.9999982,1
DAD-04118,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04119,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04120,217,1,50000.0,2025-05-28,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04121,217,1,100000.0,2025-05-28,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04122,215,2,600000.0,2025-05-30,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.9999777,1
DAD-04123,216,1,100000.0,2025-05-29,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04124,216,1,200000.0,2025-05-29,200000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04125,215,1,100000.0,2025-05-30,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04126,215,1,100000.0,2025-05-30,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04127,166,3,175000.0,2025-07-18,50000.0,Wakaf Pembangunan Masjid,Transfer,12.07254696717504,1,1,Berpotensi Churn,0.99999475,1
DAD-04129,210,1,100000.0,2025-06-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04130,103,2,45000.0,2025-09-19,25000.0,Pulihkan Duka Negeri Palestina,Transfer,10.714439990727769,1,1,Berpotensi Churn,0.99999654,1
DAD-04131,210,1,20000.0,2025-06-04,20000.0,Pulihkan Duka Negeri Palestina,Transfer,9.90353755128617,1,1,Berpotensi Churn,0.99999917,1
DAD-04132,210,1,50000.0,2025-06-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04133,210,1,200000.0,2025-06-04,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04134,210,1,50000.0,2025-06-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04135,103,2,120000.0,2025-09-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.695255355062795,1,1,Berpotensi Churn,0.9999933,1
DAD-04136,210,1,60000.0,2025-06-04,60000.0,Pulihkan Duka Negeri Palestina,Transfer,11.002116507732017,1,1,Berpotensi Churn,0.9999987,1
DAD-04137,210,1,30000.0,2025-06-04,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-04138,210,1,100000.0,2025-06-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04139,210,1,50000.0,2025-06-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04140,210,1,25000.0,2025-06-04,25000.0,Wali Asuh Santri,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04141,210,1,50000.0,2025-06-04,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04142,209,1,50000.0,2025-06-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04143,209,1,100000.0,2025-06-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04144,124,2,100000.0,2025-08-29,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999607,1
DAD-04145,209,1,100000.0,2025-06-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04146,209,1,100000.0,2025-06-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04147,18,3,375000.0,2025-12-13,200000.0,Wali Asuh Santri,Transfer,12.834683971615659,1,1,Berpotensi Churn,0.9999635,1
DAD-04148,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04149,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04150,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04151,209,1,25000.0,2025-06-05,25000.0,Wali Asuh Santri,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04152,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04153,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04154,209,1,25000.0,2025-06-05,25000.0,Wali Asuh Santri,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04155,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04156,12,2,100000.0,2025-12-19,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999927,1
DAD-04157,18,2,150000.0,2025-12-13,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999225,1
DAD-04158,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04159,209,1,50000.0,2025-06-05,50000.0,Wali Asuh Santri,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04160,209,1,50000.0,2025-06-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04161,209,1,200000.0,2025-06-05,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04162,1,8,170000.0,2025-12-30,30000.0,Pulihkan Duka Negeri Palestina,Transfer,12.04355959836804,1,1,Berpotensi Churn,0.9999548,1
DAD-04163,209,1,30000.0,2025-06-05,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-04164,209,1,100000.0,2025-06-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04165,209,1,20000.0,2025-06-05,20000.0,Pulihkan Duka Negeri Palestina,Transfer,9.90353755128617,1,1,Berpotensi Churn,0.99999917,1
DAD-04166,209,1,100000.0,2025-06-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04167,203,1,300000.0,2025-06-11,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04168,202,1,50000.0,2025-06-12,50000.0,Syiar Qur'an Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04169,201,1,30000.0,2025-06-13,30000.0,Syiar Qur'an Indonesia,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-04171,47,6,300000.0,2025-11-14,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99994457,1
DAD-04172,110,2,100000.0,2025-09-12,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999933,1
DAD-04173,198,1,100000.0,2025-06-16,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04174,194,1,300000.0,2025-06-20,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04175,193,2,150000.0,2025-06-21,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.999998,1
DAD-04176,99,4,400000.0,2025-09-23,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99994767,1
DAD-04178,195,1,100000.0,2025-06-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04179,180,3,75000.0,2025-07-04,20000.0,Syiar Qur'an Indonesia,Transfer,11.225256725762893,1,1,Berpotensi Churn,0.99999607,1
DAD-04180,194,1,20000.0,2025-06-20,20000.0,Syiar Qur'an Indonesia,Transfer,9.90353755128617,1,1,Berpotensi Churn,0.99999917,1
DAD-04181,194,1,100000.0,2025-06-20,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04182,106,2,50000.0,2025-09-16,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999963,1
DAD-04183,194,1,300000.0,2025-06-20,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04184,191,1,100000.0,2025-06-23,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04185,191,1,100000.0,2025-06-23,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04186,187,1,50000.0,2025-06-27,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04187,187,1,100000.0,2025-06-27,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04188,186,1,50000.0,2025-06-28,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04189,184,1,100000.0,2025-06-30,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04190,184,1,100088.0,2025-06-30,100088.0,Wakaf Pembangunan Masjid,Transfer,11.513815069155061,1,1,Berpotensi Churn,0.99999857,1
DAD-04191,184,1,50000.0,2025-06-30,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04193,103,3,300000.0,2025-09-19,100000.0,Wakaf Pembangunan Masjid,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999691,1
DAD-04194,184,1,50000.0,2025-06-30,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04195,175,2,200000.0,2025-07-09,100000.0,Wakaf Pembangunan Masjid,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999975,1
DAD-04196,175,2,200000.0,2025-07-09,100000.0,Wakaf Pembangunan Masjid,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999975,1
DAD-04197,182,1,100000.0,2025-07-02,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04198,181,1,50000.0,2025-07-03,50000.0,Syiar Qur'an Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04199,181,1,50000.0,2025-07-03,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04200,181,1,100000.0,2025-07-03,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04201,96,4,550000.0,2025-09-26,100000.0,Wakaf Pembangunan Masjid,Transfer,13.217675375388819,1,1,Berpotensi Churn,0.9998834,1
DAD-04202,177,1,50000.0,2025-07-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04203,176,1,50000.0,2025-07-08,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04204,145,2,200000.0,2025-08-08,100000.0,Syiar Qur'an Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999975,1
DAD-04205,173,1,50000.0,2025-07-11,50000.0,Syiar Qur'an Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04206,171,1,50000.0,2025-07-13,50000.0,Wakaf Pembangunan Masjid,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04207,0,4,570000.0,2025-12-31,120000.0,Sambung Hidup Dhuafa,Transfer,13.25339339419516,1,1,Berpotensi Churn,0.9998745,1
DAD-04208,95,3,125000.0,2025-09-27,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.736077016252437,1,1,Berpotensi Churn,0.99998474,1
DAD-04209,31,2,200000.0,2025-11-30,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999901,1
DAD-04210,166,1,25000.0,2025-07-18,25000.0,Wali Asuh Santri,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04211,18,2,150000.0,2025-12-13,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999225,1
DAD-04212,166,1,50000.0,2025-07-18,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04213,166,1,25000.0,2025-07-18,25000.0,Wakaf Pembangunan Masjid,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04214,117,2,100000.0,2025-09-05,50000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999933,1
DAD-04215,19,2,100000.0,2025-12-12,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999927,1
DAD-04216,159,1,200000.0,2025-07-25,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999982,1
DAD-04217,154,1,25000.0,2025-07-30,25000.0,Wakaf Pembebasan Lahan,Transfer,10.12667110305036,1,1,Berpotensi Churn,0.99999917,1
DAD-04218,152,1,170000.0,2025-08-01,170000.0,Wakaf Pembangunan Masjid,Transfer,12.04355959836804,1,1,Berpotensi Churn,0.99999833,1
DAD-04219,120,2,300000.0,2025-09-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99998915,1
DAD-04222,24,6,1350000.0,2025-12-07,200000.0,Wakaf Pembangunan Masjid,Transfer,14.115615891155079,1,1,Berpotensi Churn,0.99926096,1
DAD-04223,151,1,300000.0,2025-08-02,300000.0,Wakaf Pembangunan Masjid,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999974,1
DAD-04224,150,1,100000.0,2025-08-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04225,150,1,50000.0,2025-08-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04226,147,1,50000.0,2025-08-06,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04227,146,1,100000.0,2025-08-07,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04228,146,1,200000.0,2025-08-07,200000.0,Syiar Qur'an Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999982,1
DAD-04230,145,1,50000.0,2025-08-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04231,145,1,100000.0,2025-08-08,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04232,68,3,350000.0,2025-10-24,150000.0,Wakaf Pembangunan Masjid,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999652,1
DAD-04233,145,1,200000.0,2025-08-08,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999982,1
DAD-04234,145,1,10000.0,2025-08-08,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-04235,145,1,300000.0,2025-08-08,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999974,1
DAD-04236,145,1,100000.0,2025-08-08,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04237,143,1,100000.0,2025-08-10,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999833,1
DAD-04238,113,2,350000.0,2025-09-09,150000.0,Wakaf Pembangunan Masjid,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999839,1
DAD-04239,143,1,200000.0,2025-08-10,200000.0,Wakaf Pembangunan Masjid,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.999998,1
DAD-04240,72,3,300000.0,2025-10-20,100000.0,Wakaf Pembangunan Masjid,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999691,1
